post_id,text,label,date,likes,shares
2666,I can't stop overthinking everything !!! #anxiety,1,2026-03-07,14,10
2667,Just finished a great workout session  #happy,0,2026-02-04,72,17
2668,I struggle to get out of bed these days ...,1,2026-04-09,32,2
2669,Sleep has been really bad due to stress  #peace,1,2026-04-16,14,5
2670,My mind won't stop racing at night !!! #life,1,2026-01-09,25,13
2671,Spent quality time with friends and laughed a lot 💙 #stress,0,2026-02-28,95,13
2672,Just finished a great workout session 💙 #wellbeing,0,2026-01-07,67,16
2673,Spent quality time with friends and laughed a lot 💔 #wellbeing,0,2026-02-03,92,9
2674,I feel like I'm falling apart mentally 🙏 #anxiety,1,2026-03-10,38,6
2675,Nothing feels meaningful anymore 😊 #happy,1,2026-01-14,24,13
2676,My anxiety is getting worse every day 💔,1,2026-03-16,14,9
2677,I feel hopeless about the future ... #stress,1,2026-04-23,25,12
2678,My mind won't stop racing at night 🙂,1,2026-01-22,22,7
2679,Feeling calm and mentally refreshed ... #wellbeing,0,2026-01-17,92,10
2680,Just finished a great workout session  #wellbeing,0,2026-01-18,64,21
2681,I am excited about upcoming opportunities ...,0,2026-02-27,38,16
2682,I struggle to get out of bed these days 💔 #wellbeing,1,2026-04-09,14,5
2683,Had a really productive and positive day today 🙏,0,2026-03-21,70,3
2684,I feel empty even when I'm around people 💔 #mentalhealth,1,2026-04-30,37,3
2685,Life has been peaceful and balanced lately 😊 #peace,0,2026-03-02,73,6
2686,I feel hopeless about the future 😊 #peace,1,2026-03-29,8,7
2687,Spent quality time with friends and laughed a lot 😊 #mentalhealth,0,2026-03-23,50,7
2688,Feeling grateful for everything in my life ... #life,0,2026-02-10,96,13
2689,Feeling calm and mentally refreshed 💙 #anxiety,0,2026-01-04,41,0
2690,Spent quality time with friends and laughed a lot ... #peace,0,2026-04-11,51,9
2691,Feeling motivated to achieve my goals 💔 #stress,0,2026-03-01,65,10
2692,My mind won't stop racing at night 🙏 #peace,1,2026-02-13,14,6
2693,Had a really productive and positive day today 💔 #peace,0,2026-02-13,83,6
2694,I struggle to get out of bed these days !!! #wellbeing,1,2026-03-23,24,4
2695,Today was simple but really good 🙂,0,2026-04-24,52,19
2696,I feel hopeless about the future 🙏 #wellbeing,1,2026-04-25,35,0
2697,Spent quality time with friends and laughed a lot 💙 #stress,0,2026-04-03,61,10
2698,Sleep has been really bad due to stress 💙,1,2026-03-16,35,4
2699,Sleep has been really bad due to stress ... #mentalhealth,1,2026-01-31,32,3
2700,Life has been peaceful and balanced lately 💙 #wellbeing,0,2026-04-02,89,10
2701,I feel like I'm falling apart mentally 💙,1,2026-03-18,0,17
2702,Just finished a great workout session 🙂 #anxiety,0,2026-03-03,31,9
2703,I can't stop overthinking everything 🙏 #peace,1,2026-02-07,8,8
2704,Had a really productive and positive day today  #anxiety,0,2026-01-22,31,10
2705,I struggle to get out of bed these days 💙 #wellbeing,1,2026-04-30,42,1
2706,I am excited about upcoming opportunities !!! #peace,0,2026-01-09,15,15
2707,Life has been peaceful and balanced lately 🙂 #life,0,2026-04-05,88,19
2708,I can't stop overthinking everything 🙏 #anxiety,1,2026-01-09,30,1
2709,My mind won't stop racing at night !!! #wellbeing,1,2026-03-13,28,7
2710,Spent quality time with friends and laughed a lot !!! #mentalhealth,0,2026-01-06,79,12
2711,I feel hopeless about the future !!! #stress,1,2026-01-19,20,5
2712,Sleep has been really bad due to stress 😊 #anxiety,1,2026-04-17,30,9
2713,My mind won't stop racing at night  #peace,1,2026-04-17,55,6
2714,My anxiety is getting worse every day 🙏 #mentalhealth,1,2026-03-20,41,5
2715,I feel hopeless about the future 🙏 #life,1,2026-01-29,22,8
2716,My mind won't stop racing at night  #life,1,2026-02-19,27,4
2717,Enjoyed a nice walk and fresh air 💙 #mentalhealth,0,2026-03-08,118,3
2718,I am excited about upcoming opportunities 💔 #stress,0,2026-02-26,66,8
2719,Spent quality time with friends and laughed a lot 💔 #mentalhealth,0,2026-03-06,81,15
2720,Sleep has been really bad due to stress 🙂 #anxiety,1,2026-03-27,32,14
2721,Feeling calm and mentally refreshed 🙂 #happy,0,2026-02-07,103,15
2722,I struggle to get out of bed these days !!! #wellbeing,1,2026-04-30,24,8
2723,Enjoyed a nice walk and fresh air 😊 #happy,0,2026-02-06,24,1
2724,Feeling calm and mentally refreshed !!!,0,2026-01-18,66,21
2725,My anxiety is getting worse every day !!! #stress,1,2026-04-22,34,6
2726,Enjoyed a nice walk and fresh air 💙 #peace,0,2026-01-24,52,9
2727,I am excited about upcoming opportunities  #happy,0,2026-01-22,63,9
2728,Today was simple but really good 💔 #stress,0,2026-02-22,62,0
2729,I feel hopeless about the future  #peace,1,2026-02-01,29,5
2730,I feel empty even when I'm around people 🙂 #happy,1,2026-04-08,29,0
2731,Just finished a great workout session 😊 #wellbeing,0,2026-01-09,39,16
2732,Today was simple but really good 💙 #anxiety,0,2026-02-04,33,2
2733,My mind won't stop racing at night,1,2026-03-28,6,0
2734,Sleep has been really bad due to stress 🙂 #mentalhealth,1,2026-01-19,55,3
2735,Nothing feels meaningful anymore  #anxiety,1,2026-04-15,21,12
2736,Feeling motivated to achieve my goals !!! #happy,0,2026-01-15,88,5
2737,I feel like I'm falling apart mentally 💙 #happy,1,2026-03-03,28,5
2738,Today was simple but really good !!!,0,2026-01-29,64,20
2739,I am excited about upcoming opportunities 🙏 #mentalhealth,0,2026-04-07,0,21
2740,I feel like I'm falling apart mentally 🙂 #stress,1,2026-03-08,52,0
2741,I can't stop overthinking everything 💔 #peace,1,2026-02-13,34,5
2742,My anxiety is getting worse every day 💙,1,2026-04-30,13,8
2743,I am excited about upcoming opportunities 😊 #anxiety,0,2026-03-01,93,20
2744,My anxiety is getting worse every day 😊 #anxiety,1,2026-03-19,31,8
2745,I am excited about upcoming opportunities  #happy,0,2026-01-03,36,0
2746,Feeling motivated to achieve my goals 💙 #life,0,2026-03-31,76,7
2747,Just finished a great workout session 🙂 #mentalhealth,0,2026-04-06,55,10
2748,Just finished a great workout session !!! #anxiety,0,2026-01-31,20,19
2749,I am excited about upcoming opportunities 💙 #wellbeing,0,2026-02-17,31,14
2750,I feel completely overwhelmed and exhausted lately 🙂 #peace,1,2026-04-24,43,10
2751,Feeling grateful for everything in my life 🙏 #anxiety,0,2026-01-15,5,11
2752,Sleep has been really bad due to stress,1,2026-03-22,23,0
2753,Feeling grateful for everything in my life 😊 #stress,0,2026-01-15,28,15
2754,Just finished a great workout session 🙏,0,2026-04-20,62,16
2755,Nothing feels meaningful anymore 🙏 #happy,1,2026-04-28,13,3
2756,Had a really productive and positive day today 😊 #happy,0,2026-01-31,104,17
2757,Nothing feels meaningful anymore 😊 #wellbeing,1,2026-04-21,37,6
2758,I can't stop overthinking everything 😊 #life,1,2026-03-03,18,4
2759,Nothing feels meaningful anymore 🙏,1,2026-01-01,29,0
2760,I struggle to get out of bed these days 🙏 #stress,1,2026-01-05,35,5
2761,Had a really productive and positive day today 💙,0,2026-03-18,73,16
2762,I feel completely overwhelmed and exhausted lately 😊 #wellbeing,1,2026-03-10,25,6
2763,Feeling motivated to achieve my goals  #life,0,2026-01-28,34,10
2764,My mind won't stop racing at night 🙂 #life,1,2026-02-03,36,3
2765,I am excited about upcoming opportunities 💙 #stress,0,2026-04-23,106,7
2766,Life has been peaceful and balanced lately 💙 #stress,0,2026-04-05,45,1
2767,Feeling grateful for everything in my life 🙂 #wellbeing,0,2026-03-28,55,16
2768,Had a really productive and positive day today 🙂 #anxiety,0,2026-02-14,28,21
2769,Spent quality time with friends and laughed a lot 😊 #stress,0,2026-03-06,66,6
2770,Feeling grateful for everything in my life 🙏 #happy,0,2026-04-21,8,0
2771,I feel completely overwhelmed and exhausted lately !!! #mentalhealth,1,2026-04-09,25,4
2772,I struggle to get out of bed these days ... #stress,1,2026-03-24,7,8
2773,Today was simple but really good 💙 #wellbeing,0,2026-04-27,27,3
2774,I feel like I'm falling apart mentally 😊 #stress,1,2026-02-18,27,9
2775,Spent quality time with friends and laughed a lot 😊 #anxiety,0,2026-01-08,36,6
2776,Life has been peaceful and balanced lately 🙏 #life,0,2026-04-18,29,7
2777,I feel like I'm falling apart mentally ... #life,1,2026-02-13,9,8
2778,I feel like I'm falling apart mentally 💙,1,2026-01-30,48,6
2779,I feel empty even when I'm around people 😊 #peace,1,2026-03-12,8,2
2780,My mind won't stop racing at night ... #life,1,2026-04-09,31,2
2781,My anxiety is getting worse every day 💙 #wellbeing,1,2026-03-02,21,7
2782,Nothing feels meaningful anymore  #mentalhealth,1,2026-03-23,26,3
2783,Feeling calm and mentally refreshed 🙏 #peace,0,2026-02-22,73,0
2784,My anxiety is getting worse every day ... #wellbeing,1,2026-01-23,12,1
2785,I can't stop overthinking everything ... #happy,1,2026-01-07,8,8
2786,Life has been peaceful and balanced lately  #mentalhealth,0,2026-02-01,26,17
2787,Life has been peaceful and balanced lately 🙂,0,2026-02-18,70,7
2788,I am excited about upcoming opportunities 💙 #life,0,2026-02-01,37,18
2789,Spent quality time with friends and laughed a lot 🙂 #mentalhealth,0,2026-01-27,35,25
2790,Feeling motivated to achieve my goals 💙 #wellbeing,0,2026-03-22,72,14
2791,Spent quality time with friends and laughed a lot 😊 #life,0,2026-03-05,45,0
2792,Enjoyed a nice walk and fresh air ...,0,2026-03-19,81,5
2793,Nothing feels meaningful anymore 💙 #happy,1,2026-04-07,28,1
2794,I am excited about upcoming opportunities 💙 #life,0,2026-02-28,97,15
2795,I feel empty even when I'm around people  #anxiety,1,2026-01-10,19,1
2796,I can't stop overthinking everything 💔 #anxiety,1,2026-03-25,9,5
2797,Had a really productive and positive day today !!! #peace,0,2026-01-09,66,10
2798,Had a really productive and positive day today 💙 #anxiety,0,2026-02-18,57,14
2799,I struggle to get out of bed these days 💙 #stress,1,2026-03-01,29,4
2800,I feel hopeless about the future 🙂 #stress,1,2026-03-13,46,7
2801,Spent quality time with friends and laughed a lot !!! #anxiety,0,2026-04-21,75,7
2802,I can't stop overthinking everything  #life,1,2026-02-07,29,5
2803,Feeling grateful for everything in my life  #mentalhealth,0,2026-01-26,69,3
2804,Spent quality time with friends and laughed a lot 🙂 #happy,0,2026-02-06,80,11
2805,Spent quality time with friends and laughed a lot 🙏 #mentalhealth,0,2026-02-15,68,15
2806,I can't stop overthinking everything 💙 #stress,1,2026-03-07,47,4
2807,I feel hopeless about the future 😊 #wellbeing,1,2026-03-24,11,11
2808,Just finished a great workout session 💔 #happy,0,2026-03-30,56,11
2809,Spent quality time with friends and laughed a lot 💙 #wellbeing,0,2026-04-05,59,13
2810,I can't stop overthinking everything 💙 #peace,1,2026-03-28,36,10
2811,Feeling motivated to achieve my goals  #stress,0,2026-04-19,89,10
2812,Feeling motivated to achieve my goals  #mentalhealth,0,2026-01-15,28,14
2813,I struggle to get out of bed these days !!! #wellbeing,1,2026-01-07,17,9
2814,I can't stop overthinking everything,1,2026-04-12,0,3
2815,I feel like I'm falling apart mentally !!! #happy,1,2026-04-17,0,8
2816,Just finished a great workout session 🙂 #wellbeing,0,2026-03-26,91,12
2817,I am excited about upcoming opportunities 😊 #peace,0,2026-04-07,102,16
2818,Today was simple but really good 🙏 #happy,0,2026-03-03,72,4
2819,Nothing feels meaningful anymore !!!,1,2026-03-23,26,7
2820,Nothing feels meaningful anymore  #peace,1,2026-03-04,14,9
2821,I feel like I'm falling apart mentally  #mentalhealth,1,2026-02-03,26,7
2822,I struggle to get out of bed these days 🙏,1,2026-01-03,22,9
2823,Spent quality time with friends and laughed a lot 🙏 #stress,0,2026-04-03,46,16
2824,Had a really productive and positive day today 🙂 #anxiety,0,2026-01-09,64,11
2825,Just finished a great workout session !!! #wellbeing,0,2026-01-20,55,2
2826,I feel like I'm falling apart mentally ... #wellbeing,1,2026-04-07,22,5
2827,Sleep has been really bad due to stress 💔 #mentalhealth,1,2026-01-09,29,5
2828,I feel like I'm falling apart mentally 🙂 #mentalhealth,1,2026-03-18,9,8
2829,I feel like I'm falling apart mentally 🙏 #stress,1,2026-04-26,51,3
2830,I am excited about upcoming opportunities 💔 #anxiety,0,2026-04-19,35,13
2831,Feeling calm and mentally refreshed  #anxiety,0,2026-01-15,111,21
2832,Had a really productive and positive day today !!! #wellbeing,0,2026-04-09,31,16
2833,I feel empty even when I'm around people 💙,1,2026-03-25,35,5
2834,Had a really productive and positive day today ... #life,0,2026-02-19,50,13
2835,Enjoyed a nice walk and fresh air 💔,0,2026-01-30,56,8
2836,Enjoyed a nice walk and fresh air 💔 #stress,0,2026-03-05,64,0
2837,My mind won't stop racing at night 🙏 #life,1,2026-03-27,18,2
2838,Feeling grateful for everything in my life 😊 #wellbeing,0,2026-02-12,29,2
2839,I am excited about upcoming opportunities 😊 #stress,0,2026-03-08,35,9
2840,I feel like I'm falling apart mentally 🙏 #wellbeing,1,2026-04-23,48,3
2841,Feeling motivated to achieve my goals 💔 #wellbeing,0,2026-01-31,62,7
2842,My mind won't stop racing at night 💔 #wellbeing,1,2026-04-14,32,0
2843,My anxiety is getting worse every day 😊 #anxiety,1,2026-03-22,40,4
2844,I can't stop overthinking everything 💔 #stress,1,2026-04-24,49,7
2845,I am excited about upcoming opportunities 💔 #life,0,2026-01-25,64,10
2846,Enjoyed a nice walk and fresh air  #life,0,2026-01-01,81,2
2847,Feeling grateful for everything in my life 😊 #wellbeing,0,2026-03-09,75,12
2848,Feeling calm and mentally refreshed !!! #peace,0,2026-02-08,56,19
2849,I feel like I'm falling apart mentally 🙏 #happy,1,2026-01-09,41,6
2850,I struggle to get out of bed these days 🙏 #happy,1,2026-03-13,8,0
2851,Spent quality time with friends and laughed a lot  #happy,0,2026-04-03,55,18
2852,I feel hopeless about the future 😊,1,2026-04-03,40,0
2853,Today was simple but really good 💙 #happy,0,2026-02-16,39,17
2854,Spent quality time with friends and laughed a lot 🙂 #happy,0,2026-04-30,50,11
2855,I feel empty even when I'm around people 💔 #wellbeing,1,2026-02-26,26,8
2856,Just finished a great workout session 😊 #happy,0,2026-02-04,52,9
2857,My anxiety is getting worse every day 💔 #mentalhealth,1,2026-04-05,26,12
2858,I am excited about upcoming opportunities 😊 #peace,0,2026-01-14,52,23
2859,My anxiety is getting worse every day ... #life,1,2026-03-13,45,5
2860,My mind won't stop racing at night 💙,1,2026-03-16,8,6
2861,Just finished a great workout session 😊 #life,0,2026-02-24,50,11
2862,I feel completely overwhelmed and exhausted lately 💔 #life,1,2026-04-10,15,10
2863,Today was simple but really good 🙂 #mentalhealth,0,2026-01-03,65,13
2864,I feel empty even when I'm around people 🙂 #wellbeing,1,2026-02-01,22,5
2865,My mind won't stop racing at night 💔,1,2026-01-31,38,3
2866,Just finished a great workout session ... #wellbeing,0,2026-01-24,6,10
2867,Life has been peaceful and balanced lately ... #anxiety,0,2026-01-18,50,10
2868,Life has been peaceful and balanced lately 💙 #anxiety,0,2026-03-11,34,2
2869,I feel like I'm falling apart mentally !!! #life,1,2026-02-07,34,7
2870,Life has been peaceful and balanced lately ... #mentalhealth,0,2026-01-08,53,19
2871,I feel completely overwhelmed and exhausted lately  #wellbeing,1,2026-03-29,23,4
2872,I can't stop overthinking everything 🙂 #mentalhealth,1,2026-03-30,40,0
2873,Feeling calm and mentally refreshed 💔 #stress,0,2026-01-02,49,21
2874,Life has been peaceful and balanced lately,0,2026-03-22,79,9
2875,I feel hopeless about the future !!! #stress,1,2026-02-27,34,8
2876,Had a really productive and positive day today ... #life,0,2026-02-20,65,12
2877,Life has been peaceful and balanced lately 🙂 #anxiety,0,2026-01-14,37,9
2878,Just finished a great workout session 💙,0,2026-01-17,23,1
2879,I am excited about upcoming opportunities 😊 #anxiety,0,2026-02-28,76,25
2880,I am excited about upcoming opportunities  #mentalhealth,0,2026-03-07,55,13
2881,I feel like I'm falling apart mentally 💔 #stress,1,2026-01-21,24,8
2882,Enjoyed a nice walk and fresh air 🙂 #happy,0,2026-01-25,57,6
2883,Sleep has been really bad due to stress 😊 #peace,1,2026-02-06,47,7
2884,I feel hopeless about the future  #happy,1,2026-01-09,24,5
2885,Sleep has been really bad due to stress 😊,1,2026-03-26,24,1
2886,Feeling calm and mentally refreshed 💙 #stress,0,2026-03-28,69,6
